                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    113,                 1.1482,                0.61213,                 1.1222,                 0.9018,                0.82056,                0.88071,                0.55001,                 1.2142,                0.59209,                 1.0603,              0.0012363,              0.0012363,              0.0012363
                    114,                 1.1481,                0.60994,                  1.119,                0.89859,                0.82076,                 0.8798,                0.54871,                 1.2315,                0.59577,                 1.0668,              0.0012361,              0.0012361,              0.0012361
                    115,                 1.1489,                0.60695,                 1.1234,                 0.9039,                0.81523,                0.88029,                0.55271,                 1.2035,                0.59355,                 1.0588,               0.001236,               0.001236,               0.001236
                    116,                 1.1439,                0.60687,                 1.1198,                0.90349,                0.81651,                0.88174,                 0.5526,                 1.1996,                0.59107,                 1.0568,              0.0012359,              0.0012359,              0.0012359
                    117,                 1.1408,                0.60566,                 1.1191,                0.89367,                0.82034,                0.87943,                0.55222,                 1.2028,                0.59002,                 1.0582,              0.0012358,              0.0012358,              0.0012358
                    118,                 1.1375,                0.60285,                 1.1163,                0.90035,                0.82006,                0.88009,                0.55351,                 1.2057,                0.58902,                 1.0589,              0.0012356,              0.0012356,              0.0012356
                    119,                 1.1438,                0.60574,                 1.1167,                0.89607,                0.82274,                0.88019,                0.55415,                  1.201,                0.59111,                 1.0571,              0.0012355,              0.0012355,              0.0012355
                    120,                  1.132,                0.59811,                 1.1136,                0.89992,                0.82374,                0.88203,                0.55634,                  1.195,                0.58842,                 1.0544,              0.0012354,              0.0012354,              0.0012354
                    121,                 1.1395,                0.60334,                 1.1182,                0.89378,                0.82432,                0.88326,                 0.5556,                 1.2082,                0.58686,                 1.0575,              0.0012353,              0.0012353,              0.0012353
                    122,                 1.1379,                 0.5992,                  1.114,                0.89963,                0.82105,                0.88345,                0.55555,                 1.1943,                0.58518,                 1.0539,              0.0012351,              0.0012351,              0.0012351
                    123,                 1.1333,                0.59635,                 1.1114,                0.89744,                0.82336,                0.88331,                0.55529,                  1.197,                0.58758,                 1.0541,               0.001235,               0.001235,               0.001235
                    124,                  1.135,                0.60263,                 1.1128,                0.89289,                0.82481,                0.88304,                0.55664,                 1.1948,                0.58512,                 1.0535,              0.0012349,              0.0012349,              0.0012349
                    125,                 1.1281,                0.59721,                 1.1104,                0.90001,                0.82185,                0.88254,                0.55648,                 1.1888,                0.58207,                 1.0523,              0.0012348,              0.0012348,              0.0012348
                    126,                 1.1444,                0.60126,                 1.1184,                0.90779,                0.81834,                0.88463,                0.55915,                 1.1824,                0.58072,                 1.0497,              0.0012347,              0.0012347,              0.0012347
                    127,                 1.1284,                0.59536,                 1.1095,                0.89497,                0.82386,                0.88414,                0.55871,                 1.1856,                0.58053,                 1.0508,              0.0012345,              0.0012345,              0.0012345
                    128,                 1.1243,                0.59307,                 1.1103,                 0.8988,                0.82559,                 0.8853,                 0.5583,                 1.1878,                0.58075,                 1.0507,              0.0012344,              0.0012344,              0.0012344
                    129,                 1.1253,                0.59228,                 1.1115,                0.89583,                 0.8255,                0.88471,                0.55977,                 1.1874,                0.58059,                 1.0507,              0.0012343,              0.0012343,              0.0012343
                    130,                 1.1249,                0.59147,                  1.109,                0.89556,                0.82325,                0.88494,                0.56129,                 1.1842,                  0.579,                 1.0491,              0.0012342,              0.0012342,              0.0012342
                    131,                 1.1227,                0.59171,                 1.1081,                0.90731,                0.82074,                0.88357,                0.56191,                 1.1825,                0.57706,                 1.0487,               0.001234,               0.001234,               0.001234
                    132,                 1.1211,                0.59115,                 1.1067,                0.90186,                0.82341,                0.88367,                0.56239,                  1.189,                0.57814,                 1.0515,              0.0012339,              0.0012339,              0.0012339
                    133,                 1.1243,                0.59247,                  1.106,                0.89822,                0.82426,                0.88277,                0.55933,                 1.1928,                0.57838,                 1.0527,              0.0012338,              0.0012338,              0.0012338
