                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     36,                0.86712,                0.51201,                0.94869,                0.96495,                0.96252,                0.98455,                  0.743,                0.96286,                0.51414,                0.96716,             0.00054983,             0.00054983,             0.00054983
                     37,                0.86615,                0.51106,                0.94533,                0.96482,                0.96398,                0.98553,                0.74845,                0.94281,                0.51008,                0.95863,             0.00054982,             0.00054982,             0.00054982
                     38,                0.86461,                0.50993,                0.94379,                0.96351,                0.96115,                0.98437,                0.74867,                0.93557,                0.50915,                0.95447,             0.00054981,             0.00054981,             0.00054981
                     39,                0.86597,                   0.51,                0.94401,                0.96313,                0.96435,                0.98485,                0.74932,                0.93974,                0.50957,                0.95283,              0.0005498,              0.0005498,              0.0005498
                     40,                0.86132,                0.50826,                0.94257,                0.96345,                0.95801,                0.98501,                0.73724,                0.99138,                 0.5237,                0.98002,             0.00054978,             0.00054978,             0.00054978
                     41,                0.86136,                0.50645,                0.93955,                0.96443,                0.96401,                0.98595,                0.74815,                0.94801,                0.50777,                0.95634,             0.00054977,             0.00054977,             0.00054977
                     42,                0.86173,                0.50718,                0.94016,                0.96257,                0.95991,                0.98473,                 0.7475,                0.95191,                 0.5145,                0.96099,             0.00054976,             0.00054976,             0.00054976
                     43,                0.85928,                0.50739,                0.94147,                0.95995,                0.96327,                0.98347,                0.74641,                0.95092,                0.51522,                0.96156,             0.00054975,             0.00054975,             0.00054975
                     44,                0.85694,                0.50562,                0.94089,                0.96734,                0.95986,                0.98494,                0.75276,                0.92792,                0.50606,                0.95305,             0.00054974,             0.00054974,             0.00054974
                     45,                0.85531,                0.50492,                 0.9396,                0.96555,                0.96059,                0.98524,                0.75292,                0.93524,                0.50775,                0.95396,             0.00054972,             0.00054972,             0.00054972
                     46,                0.85779,                 0.5065,                0.94057,                0.96354,                0.96255,                0.98502,                0.74907,                 0.9433,                0.50765,                0.95666,             0.00054971,             0.00054971,             0.00054971
                     47,                0.85608,                0.50413,                0.93958,                0.96176,                0.96553,                0.98556,                0.74818,                0.94266,                0.50571,                0.95372,              0.0005497,              0.0005497,              0.0005497
                     48,                0.85389,                0.50233,                0.93775,                0.96355,                 0.9609,                0.98535,                0.75056,                0.93801,                0.50879,                0.95661,             0.00054968,             0.00054968,             0.00054968
                     49,                0.85546,                0.50602,                 0.9395,                0.96669,                0.96241,                0.98558,                0.75033,                0.93914,                0.50433,                0.95708,             0.00054967,             0.00054967,             0.00054967
