                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                 1.2193,                0.71578,                 1.3186,                0.88198,                0.83269,                0.89297,                0.54162,                 1.3346,                0.67756,                 1.2813,              0.0012364,              0.0012364,              0.0012364
                     36,                 1.2268,                0.71464,                  1.328,                0.86669,                0.84392,                0.88869,                0.51617,                 1.4097,                0.68126,                  1.307,               0.001236,               0.001236,               0.001236
                     37,                 1.2157,                0.71478,                 1.3218,                0.87154,                0.84322,                0.88933,                0.52958,                 1.3669,                0.68292,                 1.2869,              0.0012356,              0.0012356,              0.0012356
                     38,                 1.2103,                0.70773,                 1.3145,                0.87654,                0.83716,                0.89219,                 0.5492,                 1.2887,                  0.673,                 1.2455,              0.0012351,              0.0012351,              0.0012351
                     39,                 1.2052,                0.70447,                 1.3118,                0.87832,                0.84442,                0.89821,                0.54906,                 1.3117,                 0.6688,                  1.256,              0.0012347,              0.0012347,              0.0012347
                     40,                 1.1998,                0.70062,                 1.3046,                0.86608,                0.84226,                0.89174,                0.55067,                 1.2918,                0.66185,                  1.246,              0.0012343,              0.0012343,              0.0012343
                     41,                 1.1987,                0.69408,                 1.3058,                0.87772,                0.84853,                0.89927,                0.56115,                 1.2753,                0.65878,                 1.2373,              0.0012339,              0.0012339,              0.0012339
                     42,                  1.191,                0.69047,                  1.299,                0.88466,                0.84566,                0.90056,                0.53219,                 1.3837,                0.66459,                 1.2971,              0.0012335,              0.0012335,              0.0012335
                     43,                 1.1933,                0.68698,                 1.2993,                0.87007,                0.85406,                0.90024,                0.54373,                 1.3361,                 0.6561,                 1.2648,              0.0012331,              0.0012331,              0.0012331
                     44,                 1.1906,                0.68319,                 1.2968,                0.89635,                0.84619,                0.90633,                0.56183,                 1.2634,                0.63274,                 1.2242,              0.0012327,              0.0012327,              0.0012327
                     45,                 1.1938,                0.68638,                 1.3032,                0.88578,                0.84632,                0.90382,                0.53849,                 1.3571,                0.66078,                 1.2835,              0.0012323,              0.0012323,              0.0012323
                     46,                 1.1821,                0.67443,                 1.2919,                0.89081,                0.85481,                0.90442,                 0.5389,                  1.382,                0.64853,                 1.2926,              0.0012318,              0.0012318,              0.0012318
                     47,                  1.183,                0.66882,                 1.2919,                0.88227,                0.85774,                0.90357,                0.52972,                 1.4041,                0.66158,                  1.303,              0.0012314,              0.0012314,              0.0012314
                     48,                 1.1828,                0.67022,                 1.2891,                0.88229,                0.84667,                0.90119,                0.55447,                 1.2992,                0.65519,                 1.2428,               0.001231,               0.001231,               0.001231
                     49,                 1.1774,                0.66611,                 1.2871,                0.89146,                0.85412,                0.91178,                0.55904,                 1.3112,                 0.6284,                 1.2509,              0.0012306,              0.0012306,              0.0012306
                     50,                 1.1758,                0.66659,                 1.2886,                0.88548,                0.85837,                0.90531,                0.54655,                 1.3448,                0.63457,                 1.2771,              0.0012302,              0.0012302,              0.0012302
                     51,                 1.1702,                0.66439,                 1.2818,                0.88785,                0.86088,                 0.9101,                0.56746,                 1.2673,                0.62176,                 1.2281,              0.0012298,              0.0012298,              0.0012298
                     52,                 1.1675,                0.65938,                 1.2823,                0.89207,                0.85508,                0.91127,                 0.5643,                  1.288,                0.62226,                 1.2403,              0.0012294,              0.0012294,              0.0012294
                     53,                 1.1615,                0.65511,                 1.2755,                0.88352,                0.86947,                0.91287,                0.55839,                 1.3117,                0.62434,                 1.2476,               0.001229,               0.001229,               0.001229
                     54,                  1.159,                0.65051,                 1.2752,                 0.8825,                0.86545,                0.91246,                0.55791,                 1.3026,                0.63284,                 1.2478,              0.0012286,              0.0012286,              0.0012286
                     55,                 1.1598,                0.64941,                 1.2728,                0.87675,                0.87401,                0.91311,                0.56837,                 1.2871,                0.61314,                 1.2333,              0.0012281,              0.0012281,              0.0012281
                     56,                 1.1573,                0.64794,                 1.2726,                 0.8986,                 0.8674,                0.91803,                0.56495,                 1.2928,                0.61482,                  1.247,              0.0012277,              0.0012277,              0.0012277
                     57,                  1.149,                0.63986,                 1.2645,                0.89256,                0.86347,                0.91456,                0.57305,                 1.2713,                0.60743,                 1.2297,              0.0012273,              0.0012273,              0.0012273
                     58,                 1.1454,                0.63947,                  1.261,                0.88952,                0.86253,                0.91607,                0.57259,                 1.2722,                0.61489,                 1.2319,              0.0012269,              0.0012269,              0.0012269
                     59,                 1.1488,                0.64085,                 1.2638,                0.88572,                0.87421,                 0.9207,                0.56563,                 1.3102,                0.60942,                 1.2544,              0.0012265,              0.0012265,              0.0012265
                     60,                 1.1419,                0.64047,                 1.2653,                0.90273,                0.86707,                0.92174,                0.57747,                 1.2693,                 0.5988,                  1.233,              0.0012261,              0.0012261,              0.0012261
                     61,                 1.1485,                0.63609,                 1.2703,                0.89535,                0.86506,                0.91762,                0.57415,                  1.277,                0.60537,                 1.2302,              0.0012257,              0.0012257,              0.0012257
                     62,                 1.1471,                0.63232,                 1.2628,                0.87734,                0.87695,                0.91737,                0.57588,                 1.2622,                0.61195,                 1.2269,              0.0012252,              0.0012252,              0.0012252
                     63,                 1.1421,                0.63104,                 1.2589,                0.89978,                0.86861,                 0.9244,                0.58003,                   1.27,                0.59561,                 1.2211,              0.0012248,              0.0012248,              0.0012248
                     64,                 1.1338,                0.62528,                 1.2581,                0.88708,                0.87142,                0.91672,                0.58171,                 1.2348,                0.59966,                 1.2101,              0.0012244,              0.0012244,              0.0012244
                     65,                 1.1369,                0.62413,                  1.261,                0.89884,                0.86794,                0.91868,                0.56546,                 1.3011,                0.60243,                 1.2432,               0.001224,               0.001224,               0.001224
                     66,                 1.1311,                0.62209,                 1.2539,                0.89183,                0.87657,                0.92039,                0.58513,                 1.2427,                0.58936,                 1.2136,              0.0012236,              0.0012236,              0.0012236
                     67,                 1.1287,                0.62221,                 1.2515,                0.88385,                0.88043,                0.92024,                0.56307,                 1.3182,                0.60827,                 1.2493,              0.0012232,              0.0012232,              0.0012232
                     68,                 1.1286,                 0.6194,                  1.251,                0.89474,                0.88162,                0.92573,                0.58832,                 1.2346,                0.58551,                 1.2046,              0.0012228,              0.0012228,              0.0012228
                     69,                 1.1341,                0.61903,                 1.2517,                0.91002,                 0.8744,                 0.9279,                0.58359,                 1.2555,                0.58503,                 1.2168,              0.0012224,              0.0012224,              0.0012224
                     70,                 1.1225,                0.61472,                 1.2461,                0.89903,                0.88362,                0.92641,                0.57713,                 1.2806,                0.59048,                 1.2252,               0.001222,               0.001222,               0.001222
                     71,                 1.1205,                0.61427,                 1.2437,                0.89509,                0.87833,                0.92523,                0.58612,                 1.2385,                0.58214,                 1.2054,              0.0012215,              0.0012215,              0.0012215
                     72,                 1.1162,                0.60926,                 1.2434,                0.90052,                0.87242,                0.92544,                0.58153,                 1.2639,                0.58499,                 1.2219,              0.0012211,              0.0012211,              0.0012211
                     73,                 1.1143,                0.60746,                 1.2419,                0.89941,                0.88208,                0.92719,                0.57991,                  1.263,                0.58601,                 1.2172,              0.0012207,              0.0012207,              0.0012207
                     74,                 1.1135,                0.60732,                 1.2478,                0.89847,                0.87743,                0.92733,                0.58535,                 1.2594,                0.58254,                 1.2195,              0.0012203,              0.0012203,              0.0012203
                     75,                 1.1136,                 0.6036,                 1.2418,                0.89953,                0.87745,                0.92755,                0.58217,                 1.2744,                0.57831,                 1.2179,              0.0012199,              0.0012199,              0.0012199
                     76,                 1.1092,                0.60234,                 1.2391,                0.89552,                0.87251,                 0.9263,                0.58473,                 1.2597,                0.58623,                 1.2148,              0.0012195,              0.0012195,              0.0012195
                     77,                 1.1091,                0.59846,                 1.2359,                0.90358,                0.87257,                0.92693,                0.60119,                 1.1981,                0.57301,                 1.1867,              0.0012191,              0.0012191,              0.0012191
                     78,                 1.1031,                0.59679,                  1.237,                0.90073,                0.88036,                0.92815,                 0.5831,                 1.2821,                0.58045,                 1.2292,              0.0012186,              0.0012186,              0.0012186
                     79,                 1.1049,                0.59692,                 1.2372,                0.89201,                0.89018,                0.92804,                0.58025,                 1.2918,                0.58414,                 1.2316,              0.0012182,              0.0012182,              0.0012182
                     80,                 1.1021,                0.59144,                 1.2325,                0.89712,                0.88824,                0.92887,                0.59285,                 1.2369,                0.56633,                 1.2026,              0.0012178,              0.0012178,              0.0012178
                     81,                 1.0948,                0.59343,                 1.2301,                0.89429,                0.87622,                0.92726,                0.59332,                 1.2297,                 0.5702,                 1.2062,              0.0012174,              0.0012174,              0.0012174
                     82,                 1.1039,                0.59164,                 1.2297,                0.89883,                0.89557,                0.93289,                0.59986,                 1.2252,                0.55838,                 1.1967,               0.001217,               0.001217,               0.001217
                     83,                 1.0987,                0.59259,                 1.2324,                0.90011,                0.88692,                  0.929,                0.57826,                 1.2946,                0.57363,                 1.2344,              0.0012166,              0.0012166,              0.0012166
                     84,                 1.0999,                0.59278,                 1.2303,                 0.9009,                0.90018,                0.93506,                0.58499,                 1.2767,                0.56235,                 1.2216,              0.0012162,              0.0012162,              0.0012162
                     85,                  1.091,                0.58952,                 1.2218,                0.89648,                0.89177,                0.93237,                0.59864,                 1.2231,                0.56728,                 1.1918,              0.0012158,              0.0012158,              0.0012158
                     86,                 1.0895,                 0.5845,                 1.2263,                0.90445,                0.89268,                0.93435,                0.59815,                  1.242,                0.55086,                 1.2018,              0.0012154,              0.0012154,              0.0012154
                     87,                 1.0856,                0.58403,                 1.2244,                0.90743,                0.88503,                0.93297,                 0.6055,                 1.2015,                0.55818,                 1.1818,              0.0012149,              0.0012149,              0.0012149
                     88,                 1.0904,                0.58203,                 1.2235,                0.90831,                0.88888,                0.93145,                0.59171,                 1.2532,                0.56494,                 1.2055,              0.0012145,              0.0012145,              0.0012145
                     89,                 1.0858,                0.57807,                 1.2263,                0.90353,                0.89299,                0.93324,                0.58833,                 1.2647,                0.56332,                 1.2173,              0.0012141,              0.0012141,              0.0012141
                     90,                 1.0858,                 0.5786,                 1.2247,                 0.9003,                0.89287,                0.93483,                0.59843,                 1.2319,                 0.5552,                 1.1987,              0.0012137,              0.0012137,              0.0012137
                     91,                 1.0816,                0.57605,                 1.2227,                0.91854,                0.88748,                0.93644,                0.58527,                 1.2828,                0.56172,                 1.2244,              0.0012133,              0.0012133,              0.0012133
                     92,                 1.0885,                0.57587,                 1.2232,                0.90586,                 0.8904,                0.93642,                0.60933,                 1.1873,                0.54685,                 1.1723,              0.0012129,              0.0012129,              0.0012129
                     93,                 1.0718,                0.57239,                 1.2156,                0.90681,                0.88562,                0.93447,                0.60076,                 1.2302,                0.55377,                 1.2002,              0.0012125,              0.0012125,              0.0012125
                     94,                 1.0747,                0.57618,                 1.2187,                  0.898,                0.89723,                0.93373,                0.60034,                 1.2144,                0.55675,                 1.1876,              0.0012121,              0.0012121,              0.0012121
                     95,                  1.082,                0.57241,                 1.2193,                 0.9067,                0.88939,                0.93508,                0.60266,                 1.2229,                0.55424,                   1.19,              0.0012116,              0.0012116,              0.0012116
                     96,                 1.0726,                0.57314,                 1.2171,                0.90422,                0.88981,                0.93693,                 0.5916,                   1.27,                0.55888,                 1.2185,              0.0012112,              0.0012112,              0.0012112
                     97,                 1.0758,                0.57119,                 1.2135,                0.90142,                0.89744,                0.93848,                0.61751,                 1.1763,                0.53995,                 1.1654,              0.0012108,              0.0012108,              0.0012108
                     98,                 1.0834,                 0.5685,                 1.2159,                0.90355,                0.89698,                0.93873,                0.60153,                 1.2341,                0.54745,                 1.1931,              0.0012104,              0.0012104,              0.0012104
                     99,                 1.0692,                0.56545,                 1.2108,                0.90698,                0.89269,                0.93663,                0.60657,                 1.2135,                0.54611,                 1.1871,                0.00121,                0.00121,                0.00121
                    100,                 1.0631,                0.56029,                 1.2085,                0.90353,                  0.899,                0.93965,                0.60207,                 1.2276,                0.54775,                 1.1969,              0.0012096,              0.0012096,              0.0012096
                    101,                 1.0694,                0.56232,                 1.2096,                0.91089,                0.89414,                0.93876,                0.60318,                 1.2169,                0.54134,                 1.1857,              0.0012092,              0.0012092,              0.0012092
                    102,                 1.0617,                0.55975,                  1.204,                0.91433,                0.89337,                0.94102,                0.61216,                 1.1963,                0.53658,                 1.1809,              0.0012087,              0.0012087,              0.0012087
                    103,                 1.0693,                0.56712,                 1.2036,                0.90518,                0.89751,                0.93853,                0.60301,                 1.2272,                0.54155,                 1.2001,              0.0012083,              0.0012083,              0.0012083
                    104,                 1.0622,                0.56072,                 1.2117,                0.90541,                0.89913,                0.93922,                0.60252,                 1.2234,                0.54656,                 1.1953,              0.0012079,              0.0012079,              0.0012079
                    105,                 1.0524,                0.55452,                 1.1975,                0.90851,                0.89461,                0.94353,                0.61258,                 1.2047,                0.53983,                  1.184,              0.0012075,              0.0012075,              0.0012075
                    106,                 1.0598,                0.55812,                 1.2059,                0.90981,                0.90085,                 0.9432,                0.60759,                 1.2164,                0.53574,                 1.1906,              0.0012071,              0.0012071,              0.0012071
                    107,                 1.0546,                0.55712,                 1.2028,                0.91349,                0.90272,                0.94337,                0.60675,                 1.2169,                0.53785,                 1.1925,              0.0012067,              0.0012067,              0.0012067
                    108,                 1.0562,                0.55559,                 1.2024,                0.91317,                0.90607,                0.94608,                0.61339,                  1.204,                 0.5337,                  1.187,              0.0012063,              0.0012063,              0.0012063
                    109,                 1.0588,                 0.5542,                 1.2033,                0.91348,                0.89802,                0.94462,                0.61202,                 1.2088,                0.53475,                 1.1838,              0.0012059,              0.0012059,              0.0012059
                    110,                  1.051,                0.55137,                 1.1927,                0.91252,                0.90392,                0.94417,                0.61733,                 1.1912,                0.52984,                  1.176,              0.0012055,              0.0012055,              0.0012055
                    111,                  1.056,                0.55521,                 1.1992,                0.91667,                 0.9018,                0.94421,                0.62488,                 1.1744,                0.52718,                 1.1669,               0.001205,               0.001205,               0.001205
                    112,                 1.0493,                0.55234,                 1.1936,                0.90468,                0.90409,                0.94152,                0.61555,                 1.1937,                0.53581,                 1.1772,              0.0012046,              0.0012046,              0.0012046
                    113,                 1.0518,                0.54985,                 1.2012,                0.91414,                 0.9061,                0.94435,                0.62006,                 1.1804,                0.52222,                 1.1693,              0.0012042,              0.0012042,              0.0012042
                    114,                 1.0463,                0.54637,                 1.1936,                0.91466,                0.90422,                0.94399,                0.61997,                 1.1902,                0.52814,                 1.1735,              0.0012038,              0.0012038,              0.0012038
                    115,                 1.0544,                0.54565,                 1.1941,                0.91587,                0.90756,                0.94701,                0.62241,                 1.1714,                0.52401,                 1.1674,              0.0012034,              0.0012034,              0.0012034
                    116,                 1.0423,                0.54529,                 1.1925,                0.90751,                0.90671,                0.94443,                0.61482,                 1.1954,                0.53209,                 1.1773,               0.001203,               0.001203,               0.001203
                    117,                 1.0404,                0.54693,                 1.1885,                0.91213,                0.89946,                0.94363,                0.61751,                 1.1832,                0.52742,                 1.1664,              0.0012026,              0.0012026,              0.0012026
                    118,                 1.0374,                0.54353,                 1.1882,                0.92225,                0.89311,                0.94296,                 0.6241,                 1.1591,                0.52291,                 1.1565,              0.0012022,              0.0012022,              0.0012022
                    119,                  1.048,                0.54797,                 1.1986,                0.91089,                0.90782,                0.94736,                0.61947,                 1.1963,                0.52464,                 1.1769,              0.0012017,              0.0012017,              0.0012017
                    120,                 1.0382,                0.54138,                 1.1911,                0.91849,                0.90127,                0.94614,                0.62092,                 1.1685,                0.52193,                  1.163,              0.0012013,              0.0012013,              0.0012013
                    121,                 1.0287,                0.53775,                 1.1827,                0.91025,                0.91043,                 0.9447,                 0.6115,                 1.2195,                0.53003,                 1.1882,              0.0012009,              0.0012009,              0.0012009
