                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     36,                 1.0897,                0.79916,                 1.4355,                0.92365,                0.90188,                0.93897,                0.62762,                 1.1565,                0.78512,                 1.4696,              0.0012496,              0.0012496,              0.0012496
                     37,                 1.0914,                0.79737,                 1.4338,                0.91421,                    0.9,                0.93908,                0.62735,                 1.1534,                0.78662,                 1.4693,              0.0012496,              0.0012496,              0.0012496
                     38,                 1.0779,                0.78601,                 1.4213,                0.91874,                0.90106,                  0.941,                0.63013,                 1.1568,                0.77534,                 1.4626,              0.0012496,              0.0012496,              0.0012496
                     39,                 1.0777,                0.78122,                 1.4294,                0.92706,                0.90141,                0.94564,                0.63429,                 1.1416,                0.76662,                 1.4551,              0.0012495,              0.0012495,              0.0012495
                     40,                 1.0703,                0.77691,                 1.4131,                0.92091,                0.90472,                0.94482,                0.63415,                 1.1576,                0.76892,                 1.4614,              0.0012495,              0.0012495,              0.0012495
                     41,                  1.067,                0.77547,                 1.4186,                0.92196,                 0.9065,                0.94381,                0.63572,                 1.1348,                0.76329,                 1.4519,              0.0012495,              0.0012495,              0.0012495
                     42,                 1.0622,                0.76986,                 1.4117,                0.92845,                0.90493,                 0.9439,                0.63748,                 1.1327,                0.76074,                 1.4451,              0.0012495,              0.0012495,              0.0012495
                     43,                 1.0538,                0.76544,                 1.4077,                 0.9297,                0.91165,                0.94509,                0.63738,                 1.1419,                0.74964,                 1.4567,              0.0012494,              0.0012494,              0.0012494
                     44,                 1.0528,                0.75797,                  1.404,                0.93376,                 0.9045,                0.94958,                0.64429,                 1.1374,                0.74514,                 1.4519,              0.0012494,              0.0012494,              0.0012494
                     45,                 1.0444,                 0.7508,                 1.3972,                0.92963,                0.91386,                0.94982,                0.64264,                 1.1464,                0.74655,                 1.4539,              0.0012494,              0.0012494,              0.0012494
                     46,                 1.0404,                0.74707,                 1.3959,                0.93013,                0.90335,                 0.9459,                0.63625,                 1.1497,                0.76151,                 1.4573,              0.0012493,              0.0012493,              0.0012493
                     47,                 1.0403,                0.74644,                 1.3946,                0.92596,                0.91038,                0.94793,                0.64284,                 1.1384,                0.74331,                  1.452,              0.0012493,              0.0012493,              0.0012493
                     48,                 1.0361,                0.74533,                 1.3872,                0.93097,                0.90458,                0.94635,                0.63636,                 1.1392,                0.74818,                 1.4516,              0.0012493,              0.0012493,              0.0012493
                     49,                 1.0326,                0.74185,                 1.3853,                0.93313,                0.91367,                0.95165,                0.64756,                 1.1228,                 0.7273,                 1.4432,              0.0012493,              0.0012493,              0.0012493
                     50,                 1.0222,                0.73507,                 1.3794,                0.92887,                0.91653,                0.94829,                0.64695,                 1.1279,                 0.7345,                 1.4436,              0.0012492,              0.0012492,              0.0012492
                     51,                 1.0227,                0.73244,                 1.3798,                0.93273,                0.91252,                0.94923,                0.64649,                 1.1275,                0.73056,                   1.44,              0.0012492,              0.0012492,              0.0012492
                     52,                 1.0172,                0.72513,                  1.376,                0.93565,                0.90662,                0.95195,                 0.6535,                 1.1118,                0.71525,                 1.4319,              0.0012492,              0.0012492,              0.0012492
                     53,                 1.0142,                0.72351,                 1.3706,                  0.935,                0.91751,                0.95338,                0.65306,                 1.1128,                0.71351,                 1.4327,              0.0012491,              0.0012491,              0.0012491
                     54,                 1.0093,                0.71984,                 1.3721,                 0.9256,                0.92052,                0.95199,                0.65462,                 1.1153,                0.71417,                 1.4409,              0.0012491,              0.0012491,              0.0012491
                     55,                 1.0061,                0.71888,                 1.3689,                0.93754,                0.90774,                0.95058,                0.65141,                 1.1136,                0.72033,                 1.4386,               0.001249,               0.001249,               0.001249
                     56,                  1.003,                0.71315,                  1.368,                0.93181,                0.91788,                0.95111,                0.65163,                 1.1124,                0.71945,                 1.4363,               0.001249,               0.001249,               0.001249
                     57,                0.99761,                0.71103,                 1.3641,                0.93142,                 0.9154,                0.95465,                0.65518,                 1.1047,                0.71289,                 1.4316,               0.001249,               0.001249,               0.001249
                     58,                0.98653,                0.70034,                 1.3613,                0.92546,                0.92548,                0.95638,                0.66197,                 1.0987,                 0.7071,                 1.4325,              0.0012489,              0.0012489,              0.0012489
                     59,                0.98802,                0.70408,                 1.3551,                0.93204,                0.91685,                0.95625,                0.65988,                 1.1037,                 0.7101,                 1.4322,              0.0012489,              0.0012489,              0.0012489
                     60,                0.98332,                0.69749,                  1.351,                0.93291,                0.92022,                0.95727,                0.66145,                 1.0944,                0.69937,                 1.4285,              0.0012489,              0.0012489,              0.0012489
                     61,                0.98213,                0.69776,                 1.3495,                0.93536,                0.91077,                0.95571,                0.66185,                 1.0958,                0.70043,                 1.4283,              0.0012488,              0.0012488,              0.0012488
                     62,                0.97789,                0.69666,                 1.3514,                0.92925,                0.92209,                0.95524,                0.66124,                 1.0907,                0.69953,                 1.4288,              0.0012488,              0.0012488,              0.0012488
                     63,                0.97342,                0.69183,                 1.3435,                0.92982,                0.92717,                 0.9529,                0.66112,                 1.0911,                0.69544,                 1.4209,              0.0012487,              0.0012487,              0.0012487
                     64,                0.97032,                0.69144,                 1.3403,                0.93868,                0.91653,                0.95701,                0.66557,                 1.0857,                0.69232,                 1.4204,              0.0012487,              0.0012487,              0.0012487
                     65,                0.96638,                 0.6855,                 1.3377,                0.93047,                0.92528,                0.95379,                0.66567,                 1.0875,                0.69284,                 1.4192,              0.0012487,              0.0012487,              0.0012487
                     66,                0.96133,                0.68043,                 1.3357,                0.92333,                0.93074,                0.95452,                0.66399,                 1.0904,                0.68881,                 1.4234,              0.0012486,              0.0012486,              0.0012486
                     67,                0.96283,                0.68239,                 1.3387,                0.93385,                0.92118,                 0.9526,                0.66206,                 1.0886,                  0.691,                 1.4245,              0.0012486,              0.0012486,              0.0012486
                     68,                0.95331,                0.67505,                 1.3293,                0.93114,                0.92352,                0.95531,                0.66887,                 1.0854,                0.68796,                 1.4174,              0.0012485,              0.0012485,              0.0012485
                     69,                0.95136,                0.67479,                 1.3316,                0.93096,                0.92846,                0.95888,                0.66638,                 1.0892,                0.68461,                 1.4238,              0.0012485,              0.0012485,              0.0012485
                     70,                0.94637,                0.67204,                 1.3267,                 0.9388,                0.91967,                0.95652,                0.66982,                 1.0806,                0.68257,                 1.4159,              0.0012484,              0.0012484,              0.0012484
                     71,                0.94409,                0.67026,                 1.3267,                0.93935,                0.92051,                0.95494,                0.66976,                 1.0735,                0.67964,                 1.4172,              0.0012484,              0.0012484,              0.0012484
                     72,                0.94405,                0.66629,                  1.321,                0.93399,                0.92921,                0.96204,                0.67425,                 1.0757,                0.67204,                 1.4119,              0.0012483,              0.0012483,              0.0012483
                     73,                0.93854,                0.66408,                 1.3218,                0.93774,                0.92917,                0.96016,                0.67485,                 1.0659,                0.67222,                 1.4144,              0.0012483,              0.0012483,              0.0012483
                     74,                0.93766,                0.66433,                 1.3185,                0.93542,                0.93276,                 0.9613,                0.67708,                 1.0765,                0.66714,                 1.4164,              0.0012482,              0.0012482,              0.0012482
                     75,                0.93586,                 0.6615,                 1.3182,                 0.9428,                0.92455,                 0.9626,                0.67638,                 1.0739,                0.66942,                  1.413,              0.0012482,              0.0012482,              0.0012482
                     76,                0.92959,                 0.6576,                  1.314,                0.94158,                0.92723,                0.96062,                0.67682,                 1.0665,                0.66964,                 1.4121,              0.0012481,              0.0012481,              0.0012481
                     77,                0.92322,                0.65445,                 1.3053,                0.94147,                0.92591,                0.96175,                0.68028,                 1.0645,                0.66528,                 1.4148,              0.0012481,              0.0012481,              0.0012481
                     78,                0.92479,                 0.6533,                 1.3085,                0.93624,                0.92751,                0.95951,                0.67951,                  1.063,                0.66598,                 1.4069,               0.001248,               0.001248,               0.001248
                     79,                0.91852,                0.65107,                 1.3061,                0.94184,                0.92193,                0.96032,                0.67848,                 1.0664,                0.66271,                  1.414,               0.001248,               0.001248,               0.001248
                     80,                0.91824,                0.65321,                 1.3037,                0.94065,                0.92758,                0.96039,                0.67995,                 1.0578,                0.65941,                 1.4061,              0.0012479,              0.0012479,              0.0012479
                     81,                0.91637,                0.64884,                 1.3021,                0.93957,                0.92759,                0.95914,                0.68024,                 1.0605,                0.66242,                 1.4063,              0.0012479,              0.0012479,              0.0012479
                     82,                0.90909,                0.64322,                 1.2962,                0.93285,                0.93504,                0.96117,                0.68114,                 1.0596,                0.65869,                 1.4049,              0.0012478,              0.0012478,              0.0012478
                     83,                0.90737,                0.64044,                 1.3001,                  0.939,                0.93087,                0.96194,                0.68298,                 1.0593,                0.65475,                 1.4065,              0.0012478,              0.0012478,              0.0012478
                     84,                0.90292,                 0.6367,                 1.2977,                0.94037,                0.92832,                0.96065,                 0.6814,                 1.0604,                0.66327,                  1.411,              0.0012477,              0.0012477,              0.0012477
                     85,                0.90113,                0.63701,                  1.296,                0.94284,                0.92485,                0.96157,                0.68304,                 1.0535,                0.65241,                 1.4015,              0.0012477,              0.0012477,              0.0012477
                     86,                 0.8981,                0.63499,                 1.2916,                0.93774,                0.92947,                0.96107,                 0.6807,                 1.0567,                0.65411,                 1.4068,              0.0012476,              0.0012476,              0.0012476
                     87,                0.89619,                0.63188,                 1.2888,                0.93612,                0.93032,                0.96153,                0.68536,                 1.0475,                0.64792,                 1.4042,              0.0012476,              0.0012476,              0.0012476
                     88,                0.89047,                0.62995,                 1.2908,                 0.9407,                0.92963,                0.96167,                0.68358,                 1.0506,                0.65042,                 1.4097,              0.0012475,              0.0012475,              0.0012475
                     89,                0.88881,                 0.6286,                  1.287,                0.94548,                0.92452,                0.96283,                0.68714,                  1.045,                0.64208,                  1.402,              0.0012474,              0.0012474,              0.0012474
                     90,                0.88717,                0.63061,                 1.2789,                0.94299,                0.92676,                0.96238,                0.68562,                 1.0562,                0.64209,                 1.4069,              0.0012474,              0.0012474,              0.0012474
                     91,                0.88548,                0.62478,                 1.2815,                0.94131,                0.92976,                0.96279,                0.68684,                 1.0473,                0.64278,                 1.4004,              0.0012473,              0.0012473,              0.0012473
                     92,                0.88192,                0.62211,                 1.2784,                0.94324,                0.92732,                0.96212,                0.68631,                 1.0475,                0.64314,                 1.4051,              0.0012473,              0.0012473,              0.0012473
                     93,                0.88199,                0.62466,                 1.2798,                 0.9393,                0.92853,                0.96346,                0.68755,                 1.0511,                0.64587,                 1.4076,              0.0012472,              0.0012472,              0.0012472
                     94,                0.87652,                0.62104,                 1.2754,                0.94398,                 0.9304,                0.96278,                0.68939,                 1.0494,                0.63969,                 1.4039,              0.0012471,              0.0012471,              0.0012471
                     95,                0.87481,                0.62046,                  1.274,                0.94137,                0.93357,                0.96428,                 0.6877,                 1.0476,                0.64545,                  1.406,              0.0012471,              0.0012471,              0.0012471
                     96,                0.87306,                0.61925,                 1.2709,                0.94898,                0.92351,                0.96549,                0.68944,                 1.0451,                0.64191,                 1.4032,               0.001247,               0.001247,               0.001247
                     97,                0.87097,                0.61742,                 1.2706,                0.94399,                0.92379,                0.96408,                0.68912,                 1.0478,                0.64286,                 1.4028,              0.0012469,              0.0012469,              0.0012469
                     98,                0.86438,                0.61305,                 1.2713,                0.94858,                 0.9244,                0.96587,                0.69066,                 1.0438,                0.63706,                 1.4039,              0.0012469,              0.0012469,              0.0012469
                     99,                0.86303,                 0.6113,                 1.2678,                0.94928,                0.92599,                0.96532,                0.69089,                 1.0402,                0.63417,                    1.4,              0.0012468,              0.0012468,              0.0012468
                    100,                0.86244,                0.61154,                 1.2653,                0.93907,                0.93296,                0.96468,                0.69055,                 1.0404,                0.63464,                 1.4024,              0.0012467,              0.0012467,              0.0012467
                    101,                0.85882,                0.60966,                 1.2651,                0.93988,                0.93179,                  0.965,                0.69231,                 1.0364,                0.63593,                 1.4003,              0.0012467,              0.0012467,              0.0012467
                    102,                0.85949,                0.60796,                  1.264,                0.94337,                0.92798,                0.96339,                0.69393,                 1.0348,                 0.6356,                 1.3995,              0.0012466,              0.0012466,              0.0012466
                    103,                0.85724,                0.60737,                 1.2605,                0.94764,                0.93056,                0.96591,                0.69458,                 1.0352,                0.62738,                 1.4016,              0.0012465,              0.0012465,              0.0012465
                    104,                0.85517,                0.60608,                 1.2603,                0.93909,                0.93841,                0.96363,                0.69482,                 1.0322,                0.62672,                 1.4026,              0.0012465,              0.0012465,              0.0012465
                    105,                0.85123,                0.60381,                 1.2569,                0.94094,                0.93457,                0.96529,                0.69604,                 1.0317,                0.62943,                 1.4017,              0.0012464,              0.0012464,              0.0012464
                    106,                0.84795,                0.60466,                  1.257,                0.93825,                0.94036,                0.96508,                0.69631,                 1.0312,                0.62941,                 1.4007,              0.0012463,              0.0012463,              0.0012463
                    107,                0.84653,                0.59971,                   1.25,                0.93518,                0.93609,                0.96501,                0.69632,                 1.0307,                 0.6285,                 1.4018,              0.0012463,              0.0012463,              0.0012463
                    108,                0.82137,                0.57939,                 1.2393,                0.93971,                0.93487,                0.96563,                0.69861,                  1.025,                0.62446,                 1.3998,              0.0012463,              0.0012463,              0.0012463
                    109,                0.83611,                0.59337,                 1.2493,                0.93626,                0.93897,                0.96686,                0.69899,                 1.0256,                0.62317,                 1.3979,              0.0012461,              0.0012461,              0.0012461
                    110,                0.83623,                0.59532,                 1.2488,                 0.9415,                0.93171,                0.96636,                0.69797,                 1.0241,                0.62182,                 1.3951,               0.001246,               0.001246,               0.001246
                    111,                0.83805,                0.59551,                 1.2457,                0.94255,                0.93581,                0.96725,                0.70015,                 1.0216,                0.62085,                 1.3938,               0.001246,               0.001246,               0.001246
                    112,                0.83649,                0.59207,                 1.2471,                0.94543,                0.93417,                0.96702,                0.69874,                 1.0231,                0.62136,                 1.3951,              0.0012459,              0.0012459,              0.0012459
                    113,                  0.837,                0.59398,                 1.2479,                 0.9485,                0.92887,                0.96614,                0.69754,                 1.0203,                0.62246,                  1.395,              0.0012458,              0.0012458,              0.0012458
                    114,                0.83755,                0.59368,                 1.2431,                0.94536,                0.93026,                0.96599,                0.69756,                 1.0198,                0.62099,                 1.3933,              0.0012457,              0.0012457,              0.0012457
                    115,                0.83269,                0.59185,                 1.2419,                0.94894,                0.92949,                0.96615,                0.69716,                 1.0187,                0.61961,                 1.3931,              0.0012457,              0.0012457,              0.0012457
                    116,                0.82662,                0.58483,                 1.2424,                0.95331,                0.92825,                 0.9666,                0.69804,                 1.0196,                0.61708,                 1.3957,              0.0012456,              0.0012456,              0.0012456
                    117,                0.82395,                0.58357,                 1.2401,                0.94895,                0.93253,                0.96634,                0.69922,                 1.0148,                0.61787,                  1.394,              0.0012455,              0.0012455,              0.0012455
                    118,                0.82579,                0.58507,                 1.2389,                0.94477,                0.93495,                0.96516,                0.69986,                 1.0139,                0.61574,                  1.392,              0.0012454,              0.0012454,              0.0012454
                    119,                0.82401,                0.58543,                 1.2364,                  0.947,                0.93485,                0.96653,                0.69992,                 1.0153,                 0.6159,                 1.3913,              0.0012454,              0.0012454,              0.0012454
                    120,                0.82081,                 0.5847,                 1.2376,                0.94649,                0.93192,                0.96524,                0.70002,                 1.0161,                0.61599,                 1.3931,              0.0012453,              0.0012453,              0.0012453
                    121,                0.81983,                0.58085,                 1.2349,                0.94668,                 0.9292,                0.96668,                0.69969,                 1.0135,                0.61536,                 1.3915,              0.0012452,              0.0012452,              0.0012452
                    122,                0.81619,                0.57963,                 1.2305,                 0.9401,                0.93833,                0.96627,                0.70152,                 1.0147,                0.61519,                 1.3935,              0.0012451,              0.0012451,              0.0012451
                    123,                0.81218,                0.57871,                 1.2285,                0.93831,                0.93966,                0.96602,                 0.7018,                 1.0115,                0.61369,                 1.3938,               0.001245,               0.001245,               0.001245
                    124,                0.81497,                0.57968,                 1.2348,                0.93909,                0.94082,                0.96647,                0.70274,                 1.0129,                0.61472,                 1.3971,               0.001245,               0.001245,               0.001245
                    125,                0.81413,                0.58137,                 1.2329,                 0.9404,                0.93711,                0.96601,                0.70434,                 1.0109,                0.61215,                 1.3958,              0.0012449,              0.0012449,              0.0012449
                    126,                0.81445,                0.57995,                 1.2294,                0.94097,                0.93822,                0.96634,                0.70387,                 1.0075,                0.60964,                 1.3939,              0.0012448,              0.0012448,              0.0012448
                    127,                0.80453,                 0.5732,                 1.2268,                 0.9417,                0.94058,                0.96839,                0.70621,                 1.0052,                0.61038,                  1.393,              0.0012447,              0.0012447,              0.0012447
                    128,                0.80857,                0.57436,                 1.2262,                0.94974,                0.93425,                0.96916,                0.70769,                 1.0066,                0.60996,                 1.3942,              0.0012446,              0.0012446,              0.0012446
                    129,                0.80314,                0.57218,                 1.2289,                0.95248,                0.93206,                 0.9697,                0.70826,                 1.0052,                0.60891,                 1.3937,              0.0012445,              0.0012445,              0.0012445
                    130,                0.80533,                0.57214,                 1.2258,                0.94802,                0.93746,                0.96912,                0.70747,                  1.007,                0.60844,                 1.3953,              0.0012444,              0.0012444,              0.0012444
                    131,                0.80046,                0.56944,                 1.2224,                0.94991,                0.93515,                0.96911,                0.70745,                 1.0067,                0.60693,                 1.3954,              0.0012444,              0.0012444,              0.0012444
                    132,                0.79733,                0.56762,                 1.2234,                0.95111,                0.93226,                 0.9698,                0.70876,                 1.0039,                0.60408,                  1.394,              0.0012443,              0.0012443,              0.0012443
                    133,                0.79585,                0.56954,                 1.2182,                0.94228,                0.94136,                0.96934,                 0.7088,                 1.0039,                 0.6045,                 1.3932,              0.0012442,              0.0012442,              0.0012442
