                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     74,                 1.3798,                 1.1818,                 1.2354,                0.86276,                 0.7573,                0.82896,                0.47289,                 1.4246,                 1.0992,                 1.1666,               0.000947,               0.000947,               0.000947
                     75,                  1.372,                 1.1699,                 1.2326,                0.86044,                0.76258,                0.82809,                0.47454,                 1.4136,                 1.0853,                 1.1607,             0.00094691,             0.00094691,             0.00094691
                     76,                 1.3691,                 1.1667,                 1.2338,                0.85366,                0.76515,                0.83034,                0.47743,                 1.4108,                 1.0822,                   1.16,             0.00094683,             0.00094683,             0.00094683
                     77,                 1.3723,                 1.1691,                 1.2323,                0.85136,                0.77202,                0.83084,                0.47183,                 1.4279,                 1.0848,                 1.1672,             0.00094674,             0.00094674,             0.00094674
                     78,                 1.3639,                 1.1592,                 1.2263,                0.85924,                0.76738,                0.83297,                0.47631,                 1.4237,                 1.0789,                 1.1625,             0.00094665,             0.00094665,             0.00094665
                     79,                 1.3697,                 1.1613,                 1.2304,                0.85919,                0.77351,                0.83547,                 0.4852,                 1.3842,                 1.0644,                 1.1477,             0.00094656,             0.00094656,             0.00094656
                     80,                 1.3636,                 1.1599,                 1.2301,                0.85943,                0.77191,                0.83752,                0.48086,                 1.4075,                  1.072,                 1.1553,             0.00094647,             0.00094647,             0.00094647
                     81,                 1.3619,                 1.1471,                 1.2237,                0.87129,                0.76602,                0.83643,                0.47922,                 1.4077,                 1.0721,                 1.1556,             0.00094638,             0.00094638,             0.00094638
                     82,                 1.3576,                 1.1473,                 1.2257,                0.86959,                0.76595,                 0.8373,                0.47925,                 1.4088,                 1.0675,                 1.1583,             0.00094629,             0.00094629,             0.00094629
                     83,                 1.3544,                 1.1455,                  1.224,                0.86583,                0.76618,                0.83532,                0.48555,                 1.3928,                 1.0602,                 1.1502,              0.0009462,              0.0009462,              0.0009462
                     84,                 1.3531,                 1.1388,                 1.2246,                0.87252,                0.77217,                0.83826,                0.48434,                 1.3984,                 1.0558,                 1.1533,              0.0009461,              0.0009461,              0.0009461
                     85,                 1.3531,                 1.1373,                 1.2235,                0.87519,                0.76655,                0.84105,                0.48295,                 1.4016,                 1.0589,                 1.1497,             0.00094601,             0.00094601,             0.00094601
                     86,                 1.3468,                 1.1331,                  1.219,                0.85945,                0.77656,                0.84161,                0.48901,                   1.39,                 1.0496,                 1.1449,             0.00094591,             0.00094591,             0.00094591
                     87,                 1.3494,                 1.1304,                 1.2191,                0.86517,                0.77224,                 0.8432,                0.48271,                 1.4097,                 1.0532,                 1.1538,             0.00094581,             0.00094581,             0.00094581
                     88,                 1.3514,                 1.1288,                   1.22,                0.85972,                0.77543,                0.84112,                0.48387,                 1.3909,                 1.0533,                 1.1491,             0.00094572,             0.00094572,             0.00094572
                     89,                 1.3436,                 1.1217,                 1.2144,                0.85845,                0.78527,                0.84461,                0.48793,                 1.3928,                 1.0464,                 1.1479,             0.00094562,             0.00094562,             0.00094562
                     90,                 1.3445,                 1.1225,                 1.2142,                0.87916,                0.77408,                0.84526,                0.48843,                 1.3914,                 1.0436,                 1.1466,             0.00094551,             0.00094551,             0.00094551
