                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     76,                0.99628,                0.59691,                0.83427,                0.93158,                 0.9025,                0.94371,                0.65254,                 1.0419,                0.58536,                 0.7978,             0.00044814,             0.00044814,             0.00044814
                     77,                 1.0014,                0.59846,                 0.8345,                0.93595,                0.89844,                0.94398,                0.65178,                 1.0387,                0.58553,                0.79627,             0.00044809,             0.00044809,             0.00044809
                     78,                 1.0006,                0.59869,                 0.8325,                0.94352,                0.89559,                0.94298,                0.65335,                 1.0431,                0.58621,                0.79683,             0.00044804,             0.00044804,             0.00044804
                     79,                 1.0016,                0.60139,                0.83445,                 0.9444,                0.89212,                0.94305,                 0.6517,                 1.0505,                0.58601,                0.79912,             0.00044799,             0.00044799,             0.00044799
                     80,                  1.002,                0.59936,                0.83678,                0.93382,                0.90005,                0.94216,                0.64663,                 1.0652,                0.59146,                0.80269,             0.00044794,             0.00044794,             0.00044794
                     81,                0.99644,                0.59685,                0.83127,                0.94471,                0.89296,                 0.9433,                0.64791,                 1.0642,                0.58902,                0.80172,             0.00044789,             0.00044789,             0.00044789
                     82,                 0.9956,                0.59739,                0.83371,                0.94233,                0.89575,                0.94324,                0.65458,                 1.0376,                0.58426,                0.79594,             0.00044783,             0.00044783,             0.00044783
                     83,                0.99535,                0.59642,                0.83196,                0.93123,                0.90362,                0.94302,                0.65211,                 1.0495,                0.58852,                0.79945,             0.00044778,             0.00044778,             0.00044778
                     84,                0.99652,                0.59836,                0.83425,                0.94307,                0.89379,                0.94322,                0.65701,                 1.0264,                0.58114,                0.79253,             0.00044772,             0.00044772,             0.00044772
                     85,                0.99598,                0.59857,                0.83303,                0.94193,                0.89174,                0.94257,                0.65444,                 1.0419,                0.58352,                0.79559,             0.00044767,             0.00044767,             0.00044767
                     86,                0.99581,                0.59799,                0.83296,                0.94029,                 0.8951,                0.94218,                0.65177,                 1.0466,                0.58549,                0.79802,             0.00044761,             0.00044761,             0.00044761
                     87,                 1.0009,                0.59806,                0.83388,                0.93837,                0.89353,                0.94313,                0.65111,                 1.0539,                0.59004,                0.79998,             0.00044755,             0.00044755,             0.00044755
                     88,                0.99509,                0.59397,                0.83121,                0.93099,                0.90569,                 0.9437,                0.65601,                 1.0375,                0.58184,                0.79601,              0.0004475,              0.0004475,              0.0004475
                     89,                0.99668,                0.59533,                0.83354,                 0.9414,                0.89546,                0.94515,                 0.6545,                 1.0478,                0.58284,                0.79853,             0.00044744,             0.00044744,             0.00044744
                     90,                0.99587,                0.59782,                0.83233,                0.93484,                0.89688,                0.94302,                 0.6525,                 1.0514,                0.58726,                0.79962,             0.00044738,             0.00044738,             0.00044738
                     91,                0.99529,                 0.5967,                0.83245,                0.94388,                0.89935,                 0.9438,                0.65487,                 1.0398,                0.58477,                0.79629,             0.00044732,             0.00044732,             0.00044732
                     92,                 1.0008,                0.59908,                 0.8351,                0.93881,                0.89952,                0.94411,                0.65269,                 1.0475,                0.58542,                0.79814,             0.00044726,             0.00044726,             0.00044726
                     93,                 0.9981,                0.59685,                0.83318,                0.93726,                0.89632,                0.94291,                0.65173,                 1.0471,                0.58742,                0.79904,              0.0004472,              0.0004472,              0.0004472
                     94,                0.99417,                0.59709,                0.83116,                0.94257,                 0.8891,                0.94326,                0.65088,                 1.0574,                0.59044,                0.80121,             0.00044713,             0.00044713,             0.00044713
                     95,                0.99901,                 0.5966,                0.83536,                0.93689,                 0.8985,                0.94416,                0.65188,                 1.0554,                0.58863,                 0.8015,             0.00044707,             0.00044707,             0.00044707
                     96,                 1.0008,                0.59819,                 0.8327,                0.93417,                0.89596,                0.94317,                0.65168,                  1.048,                0.58639,                0.79925,             0.00044701,             0.00044701,             0.00044701
                     97,                0.99764,                0.59658,                  0.834,                 0.9325,                0.89812,                0.94276,                0.65509,                 1.0377,                0.58224,                0.79683,             0.00044695,             0.00044695,             0.00044695
