                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     26,                0.88827,                0.65449,                 1.2401,                0.95726,                0.92508,                0.96985,                0.71179,                0.97064,                0.65949,                 1.2904,              0.0012498,              0.0012498,              0.0012498
                     27,                0.88874,                0.65494,                 1.2353,                0.95198,                0.92984,                0.96819,                 0.7048,                0.99316,                0.67434,                 1.2992,              0.0012498,              0.0012498,              0.0012498
                     28,                 0.8916,                 0.6556,                 1.2386,                0.94789,                0.93208,                0.96705,                0.70472,                0.98538,                0.68282,                 1.2979,              0.0012498,              0.0012498,              0.0012498
                     29,                0.88655,                0.65111,                 1.2309,                 0.9589,                0.93056,                0.96973,                0.72005,                0.94986,                0.65574,                 1.2738,              0.0012498,              0.0012498,              0.0012498
                     30,                0.88474,                0.64895,                 1.2299,                0.94885,                0.93687,                0.96937,                 0.7122,                0.97756,                 0.6657,                 1.2852,              0.0012497,              0.0012497,              0.0012497
                     31,                0.88135,                0.64464,                 1.2327,                0.94176,                0.93339,                0.96749,                0.71285,                0.96766,                0.66684,                 1.2864,              0.0012497,              0.0012497,              0.0012497
                     32,                0.88199,                0.64518,                  1.229,                0.95473,                0.93152,                0.96896,                0.71375,                0.97428,                0.66164,                 1.2829,              0.0012497,              0.0012497,              0.0012497
                     33,                 0.8768,                0.64242,                  1.227,                 0.9428,                0.92564,                 0.9654,                 0.6996,                0.99988,                0.68077,                 1.3081,              0.0012497,              0.0012497,              0.0012497
                     34,                0.88234,                0.64588,                 1.2247,                0.95008,                0.93796,                0.96895,                 0.7118,                0.97076,                0.65975,                 1.2815,              0.0012497,              0.0012497,              0.0012497
                     35,                 0.8792,                 0.6429,                 1.2265,                0.95547,                0.93031,                0.96764,                 0.7092,                0.98066,                0.66184,                 1.2916,              0.0012496,              0.0012496,              0.0012496
                     36,                0.87688,                0.64001,                 1.2238,                0.94941,                0.94381,                0.96917,                0.71663,                0.96115,                 0.6468,                  1.275,              0.0012496,              0.0012496,              0.0012496
                     37,                0.88093,                0.64607,                 1.2276,                0.95397,                0.92958,                0.96701,                0.70943,                0.98329,                0.65612,                 1.2947,              0.0012496,              0.0012496,              0.0012496
                     38,                0.87711,                0.64139,                 1.2254,                0.95218,                0.93312,                0.96829,                0.71181,                0.97903,                0.65515,                 1.2882,              0.0012496,              0.0012496,              0.0012496
                     39,                 0.8765,                0.63978,                 1.2238,                0.95124,                0.93516,                0.96852,                0.71284,                0.97371,                0.65655,                 1.2858,              0.0012495,              0.0012495,              0.0012495
                     40,                0.87381,                0.63858,                 1.2274,                0.94829,                0.92946,                0.96693,                0.71385,                0.97096,                0.66591,                  1.289,              0.0012495,              0.0012495,              0.0012495
                     41,                0.87613,                0.63937,                 1.2259,                0.95874,                0.93484,                0.96937,                0.71878,                0.95548,                0.64095,                 1.2752,              0.0012495,              0.0012495,              0.0012495
                     42,                0.87113,                0.63702,                 1.2191,                0.95172,                0.93651,                0.96951,                0.71989,                0.95821,                0.64627,                 1.2761,              0.0012495,              0.0012495,              0.0012495
                     43,                0.87207,                0.63586,                 1.2205,                0.95291,                0.93037,                0.96712,                0.70915,                0.97695,                0.66056,                 1.2879,              0.0012494,              0.0012494,              0.0012494
                     44,                0.87303,                0.63858,                 1.2253,                0.95256,                0.93721,                0.96943,                0.72147,                0.95565,                0.64022,                 1.2748,              0.0012494,              0.0012494,              0.0012494
                     45,                 0.8676,                0.63458,                 1.2185,                0.94653,                0.92637,                0.96539,                0.70317,                0.99571,                0.67812,                 1.3002,              0.0012494,              0.0012494,              0.0012494
                     46,                0.87569,                0.64141,                 1.2216,                0.95786,                0.93367,                0.96998,                0.71894,                0.96477,                0.64753,                 1.2793,              0.0012493,              0.0012493,              0.0012493
                     47,                0.87182,                0.63656,                  1.222,                0.95049,                0.93703,                0.96918,                 0.7163,                0.96555,                0.64753,                 1.2836,              0.0012493,              0.0012493,              0.0012493
                     48,                0.86382,                0.63231,                 1.2168,                0.95309,                0.93423,                0.96959,                0.71694,                0.96214,                0.64776,                 1.2784,              0.0012493,              0.0012493,              0.0012493
                     49,                0.86567,                0.63275,                 1.2163,                0.94404,                0.93454,                0.96785,                0.71287,                0.98188,                0.65288,                  1.292,              0.0012493,              0.0012493,              0.0012493
                     50,                0.86535,                 0.6336,                 1.2168,                0.94521,                 0.9295,                0.96651,                 0.7093,                0.98014,                0.65927,                 1.2887,              0.0012492,              0.0012492,              0.0012492
                     51,                0.86222,                0.63085,                 1.2165,                0.94124,                0.93497,                 0.9664,                0.70778,                0.99113,                0.66438,                 1.3029,              0.0012492,              0.0012492,              0.0012492
                     52,                0.86404,                0.63333,                 1.2144,                0.94529,                0.93308,                0.96867,                0.71692,                0.96297,                0.64519,                 1.2795,              0.0012492,              0.0012492,              0.0012492
                     53,                0.86407,                0.63148,                 1.2112,                 0.9486,                0.93375,                0.96709,                0.71452,                0.97305,                0.64535,                  1.283,              0.0012491,              0.0012491,              0.0012491
                     54,                0.86436,                0.63204,                  1.216,                0.95204,                0.92472,                0.96747,                0.71259,                0.97855,                0.65279,                 1.2879,              0.0012491,              0.0012491,              0.0012491
                     55,                0.86282,                0.63344,                  1.213,                0.94532,                0.93224,                0.96655,                0.71066,                 0.9701,                0.65919,                  1.288,               0.001249,               0.001249,               0.001249
                     56,                0.86298,                0.63109,                 1.2145,                0.95276,                0.93234,                 0.9693,                0.71638,                0.97042,                0.63792,                 1.2823,               0.001249,               0.001249,               0.001249
                     57,                0.85883,                0.62959,                 1.2114,                0.95396,                0.93756,                0.96914,                0.71866,                 0.9596,                 0.6447,                 1.2832,               0.001249,               0.001249,               0.001249
                     58,                0.85591,                0.62779,                 1.2102,                0.94465,                0.93435,                0.96655,                0.71156,                0.97988,                0.65377,                 1.2883,              0.0012489,              0.0012489,              0.0012489
                     59,                0.86092,                0.62932,                 1.2131,                0.95634,                0.93724,                0.96911,                0.72056,                0.95869,                0.63701,                 1.2826,              0.0012489,              0.0012489,              0.0012489
                     60,                0.85907,                0.62987,                 1.2116,                0.95601,                0.92634,                0.96737,                0.71683,                0.96858,                0.64482,                 1.2833,              0.0012489,              0.0012489,              0.0012489
                     61,                0.85891,                0.62955,                 1.2155,                0.95362,                0.93647,                0.97021,                0.72013,                0.95967,                0.63748,                 1.2778,              0.0012488,              0.0012488,              0.0012488
                     62,                0.85603,                0.62544,                 1.2135,                0.95142,                0.93102,                0.96823,                0.71405,                0.97589,                0.64757,                 1.2897,              0.0012488,              0.0012488,              0.0012488
                     63,                0.85396,                0.62556,                 1.2088,                0.95391,                0.92728,                 0.9666,                 0.7148,                0.96966,                0.64688,                 1.2798,              0.0012487,              0.0012487,              0.0012487
                     64,                0.85468,                0.62778,                 1.2078,                 0.9356,                0.93791,                0.96758,                0.71261,                0.97703,                0.65184,                 1.2904,              0.0012487,              0.0012487,              0.0012487
                     65,                0.85516,                0.62617,                 1.2063,                0.94836,                0.92685,                0.96911,                0.71781,                 0.9644,                0.64527,                 1.2804,              0.0012487,              0.0012487,              0.0012487
                     66,                0.85436,                0.62498,                  1.206,                0.95298,                0.93599,                0.96902,                0.71991,                0.95975,                 0.6391,                 1.2777,              0.0012486,              0.0012486,              0.0012486
                     67,                0.85511,                0.62553,                 1.2088,                0.94891,                0.93422,                0.96904,                0.71887,                 0.9543,                0.64307,                 1.2766,              0.0012486,              0.0012486,              0.0012486
                     68,                0.85121,                0.62159,                 1.2053,                0.95752,                0.92884,                0.96937,                0.71649,                0.97053,                0.64339,                 1.2838,              0.0012485,              0.0012485,              0.0012485
                     69,                0.85059,                0.62342,                 1.2078,                0.95372,                   0.93,                0.96872,                0.71551,                0.97158,                  0.646,                 1.2873,              0.0012485,              0.0012485,              0.0012485
                     70,                0.84841,                0.62173,                 1.2094,                0.95558,                0.93322,                0.96982,                0.72172,                0.94844,                0.63478,                 1.2764,              0.0012484,              0.0012484,              0.0012484
                     71,                0.84713,                0.62006,                 1.2067,                0.94659,                0.93404,                0.96707,                0.71361,                0.97223,                0.64587,                 1.2891,              0.0012484,              0.0012484,              0.0012484
                     72,                0.84931,                 0.6214,                 1.2088,                0.95327,                 0.9321,                0.96872,                0.71509,                 0.9722,                 0.6444,                 1.2855,              0.0012483,              0.0012483,              0.0012483
                     73,                0.84862,                0.62125,                 1.2066,                0.95897,                 0.9234,                0.96809,                 0.7142,                0.97496,                0.64664,                  1.289,              0.0012483,              0.0012483,              0.0012483
                     74,                 0.8506,                0.62338,                 1.2075,                0.95207,                0.93128,                0.96723,                0.71775,                0.95699,                0.64205,                  1.278,              0.0012482,              0.0012482,              0.0012482
                     75,                0.84835,                0.62269,                 1.2046,                0.95292,                0.93691,                 0.9697,                0.72453,                0.95018,                 0.6303,                 1.2776,              0.0012482,              0.0012482,              0.0012482
                     76,                0.84346,                0.61744,                 1.2025,                0.95152,                0.93741,                 0.9701,                0.71942,                0.95927,                0.63555,                 1.2807,              0.0012481,              0.0012481,              0.0012481
                     77,                0.84643,                0.61979,                 1.2036,                0.95639,                0.93422,                0.97097,                0.72181,                0.95417,                  0.634,                 1.2735,              0.0012481,              0.0012481,              0.0012481
                     78,                0.84309,                0.61632,                 1.2038,                0.94995,                0.93453,                0.96867,                0.71979,                0.95951,                 0.6362,                 1.2838,               0.001248,               0.001248,               0.001248
                     79,                0.84672,                0.61897,                 1.2058,                0.94402,                 0.9335,                0.96923,                0.72234,                0.95075,                0.63577,                 1.2782,               0.001248,               0.001248,               0.001248
                     80,                0.84675,                0.61842,                 1.2041,                0.94996,                0.93766,                 0.9701,                0.72284,                0.95156,                0.63161,                 1.2754,              0.0012479,              0.0012479,              0.0012479
                     81,                   0.84,                0.61476,                 1.2016,                0.95532,                 0.9332,                0.97039,                0.72231,                0.95198,                 0.6288,                 1.2749,              0.0012479,              0.0012479,              0.0012479
                     82,                0.84299,                0.61855,                 1.2012,                0.95531,                0.93031,                0.96827,                0.72173,                0.95327,                0.63602,                 1.2769,              0.0012478,              0.0012478,              0.0012478
                     83,                0.84486,                0.61819,                 1.2018,                0.95238,                 0.9344,                0.96933,                0.72083,                0.96446,                0.63547,                 1.2844,              0.0012478,              0.0012478,              0.0012478
                     84,                0.84122,                0.61443,                 1.1999,                0.95656,                0.93134,                0.96968,                0.72013,                0.95757,                0.63119,                 1.2821,              0.0012477,              0.0012477,              0.0012477
                     85,                0.83946,                0.61371,                 1.1986,                0.96245,                0.92911,                0.97137,                0.72698,                0.94417,                0.62473,                 1.2693,              0.0012477,              0.0012477,              0.0012477
                     86,                0.83903,                0.61265,                 1.2032,                0.94645,                0.93624,                0.96923,                0.72091,                0.96374,                0.62967,                 1.2809,              0.0012476,              0.0012476,              0.0012476
                     87,                0.83461,                0.61359,                 1.2022,                0.95335,                0.93356,                0.96966,                0.72072,                0.96175,                0.63543,                 1.2839,              0.0012476,              0.0012476,              0.0012476
                     88,                0.83989,                0.61256,                 1.2015,                0.95312,                0.93816,                0.97018,                0.72453,                0.95024,                0.62587,                 1.2758,              0.0012475,              0.0012475,              0.0012475
                     89,                0.83707,                0.61402,                 1.2028,                0.95311,                0.94162,                0.97099,                0.72504,                0.95048,                0.62336,                 1.2774,              0.0012474,              0.0012474,              0.0012474
                     90,                0.83468,                0.61099,                 1.1976,                0.94621,                0.94202,                0.96967,                 0.7212,                0.96538,                0.63004,                 1.2854,              0.0012474,              0.0012474,              0.0012474
                     91,                 0.8331,                0.61063,                 1.1995,                0.95544,                0.92961,                 0.9702,                0.72548,                0.95009,                0.62649,                 1.2743,              0.0012473,              0.0012473,              0.0012473
                     92,                0.83888,                0.61539,                 1.1992,                0.95352,                0.93272,                0.96933,                0.72258,                0.95513,                0.62782,                 1.2782,              0.0012473,              0.0012473,              0.0012473
                     93,                0.83675,                0.61311,                 1.2007,                0.95609,                0.93718,                   0.97,                 0.7273,                0.93997,                0.61977,                 1.2673,              0.0012472,              0.0012472,              0.0012472
                     94,                0.83494,                0.61068,                 1.1961,                0.95711,                0.92875,                0.96948,                0.72183,                 0.9556,                 0.6289,                 1.2779,              0.0012471,              0.0012471,              0.0012471
                     95,                0.83616,                0.61342,                 1.1988,                0.95758,                0.93215,                0.97046,                0.72454,                0.94915,                0.62554,                 1.2769,              0.0012471,              0.0012471,              0.0012471
                     96,                0.83518,                0.61301,                 1.1977,                0.94965,                0.93443,                0.96953,                0.72404,                0.94851,                0.62657,                 1.2767,               0.001247,               0.001247,               0.001247
                     97,                0.83695,                0.61225,                 1.1984,                0.95663,                0.92796,                0.96841,                0.72209,                0.95333,                0.62902,                 1.2777,              0.0012469,              0.0012469,              0.0012469
                     98,                0.83182,                0.60905,                 1.1985,                0.95553,                0.93167,                0.96972,                 0.7251,                0.94717,                0.62105,                 1.2754,              0.0012469,              0.0012469,              0.0012469
                     99,                 0.8326,                0.61235,                 1.1954,                0.95686,                0.93289,                0.97004,                0.72266,                 0.9486,                0.62494,                  1.274,              0.0012468,              0.0012468,              0.0012468
                    100,                0.83437,                0.61103,                 1.1973,                0.94972,                0.93562,                   0.97,                0.72653,                0.94037,                0.62158,                 1.2717,              0.0012467,              0.0012467,              0.0012467
                    101,                0.83142,                 0.6102,                 1.1989,                0.95105,                 0.9298,                0.96982,                 0.7243,                 0.9531,                0.63245,                 1.2807,              0.0012467,              0.0012467,              0.0012467
                    102,                0.83135,                0.60671,                 1.1955,                0.95246,                0.93257,                0.97036,                0.72354,                0.95078,                0.62582,                 1.2771,              0.0012466,              0.0012466,              0.0012466
                    103,                0.82997,                  0.611,                 1.1964,                0.95708,                0.93082,                0.96997,                0.72266,                0.95387,                0.62722,                  1.278,              0.0012465,              0.0012465,              0.0012465
                    104,                0.82909,                0.60784,                 1.1959,                0.95385,                0.93344,                0.97034,                0.72462,                0.95125,                0.62501,                 1.2764,              0.0012465,              0.0012465,              0.0012465
                    105,                0.82518,                0.60695,                 1.1926,                0.95081,                0.93397,                0.97028,                0.72465,                 0.9481,                0.62225,                 1.2758,              0.0012464,              0.0012464,              0.0012464
                    106,                0.82865,                 0.6092,                 1.1922,                 0.9561,                 0.9317,                0.96989,                0.72477,                0.94799,                0.62444,                 1.2746,              0.0012463,              0.0012463,              0.0012463
                    107,                0.82993,                0.61007,                 1.1888,                0.95948,                0.92888,                 0.9696,                0.72376,                0.94926,                0.62419,                 1.2733,              0.0012463,              0.0012463,              0.0012463
                    108,                0.82789,                0.60894,                  1.194,                0.95646,                0.93531,                0.97127,                0.72623,                 0.9416,                0.61978,                 1.2711,              0.0012462,              0.0012462,              0.0012462
                    109,                0.82689,                0.60538,                 1.1934,                0.95122,                0.93648,                0.97045,                0.72463,                0.95127,                0.62406,                 1.2759,              0.0012461,              0.0012461,              0.0012461
                    110,                0.82614,                0.60772,                 1.1935,                0.95051,                0.93967,                0.97036,                0.72304,                0.95462,                0.62617,                 1.2805,               0.001246,               0.001246,               0.001246
                    111,                0.83315,                0.61221,                 1.1948,                0.95721,                0.93028,                0.97076,                0.72663,                0.94128,                0.61978,                 1.2704,               0.001246,               0.001246,               0.001246
                    112,                0.82712,                0.60566,                  1.191,                0.95335,                0.93609,                0.97057,                0.72694,                0.94294,                0.61885,                 1.2713,              0.0012459,              0.0012459,              0.0012459
                    113,                0.82353,                0.60542,                 1.1868,                0.95603,                0.93259,                0.97029,                0.72845,                0.94341,                0.61909,                 1.2717,              0.0012458,              0.0012458,              0.0012458
                    114,                0.82925,                0.60717,                 1.1928,                0.95407,                 0.9359,                0.96988,                0.72767,                0.94227,                0.61968,                 1.2714,              0.0012457,              0.0012457,              0.0012457
                    115,                0.82598,                0.60521,                 1.1932,                0.94951,                0.93619,                0.97061,                0.72528,                0.94645,                0.62378,                 1.2736,              0.0012457,              0.0012457,              0.0012457
                    116,                0.82217,                0.60214,                 1.1932,                0.95166,                0.93323,                0.96936,                0.72511,                0.94863,                0.62427,                 1.2761,              0.0012456,              0.0012456,              0.0012456
                    117,                0.82193,                0.60469,                 1.1899,                0.94988,                0.93484,                0.96984,                0.72553,                0.94624,                0.62149,                 1.2755,              0.0012455,              0.0012455,              0.0012455
                    118,                0.82152,                 0.6038,                 1.1892,                0.95093,                0.93376,                0.97013,                0.72714,                0.94404,                0.62075,                 1.2745,              0.0012454,              0.0012454,              0.0012454
                    119,                0.82403,                0.60603,                 1.1878,                 0.9518,                 0.9326,                0.96951,                0.72671,                0.94537,                0.62293,                 1.2742,              0.0012454,              0.0012454,              0.0012454
                    120,                0.82278,                0.60199,                 1.1903,                0.95783,                0.93103,                0.96893,                 0.7267,                0.94274,                0.62025,                 1.2726,              0.0012453,              0.0012453,              0.0012453
                    121,                0.82123,                 0.6026,                 1.1868,                0.95854,                0.93122,                0.96944,                0.72541,                0.94641,                0.62065,                 1.2735,              0.0012452,              0.0012452,              0.0012452
                    122,                0.81724,                0.59918,                 1.1857,                0.95043,                0.93901,                0.97003,                0.72443,                0.94849,                 0.6222,                 1.2745,              0.0012451,              0.0012451,              0.0012451
                    123,                0.81956,                0.60263,                 1.1868,                0.95564,                0.93649,                 0.9702,                0.72731,                0.94099,                0.61819,                 1.2705,               0.001245,               0.001245,               0.001245
                    124,                0.82133,                0.60437,                   1.19,                 0.9544,                0.93509,                0.97087,                  0.727,                0.94202,                0.61881,                 1.2726,               0.001245,               0.001245,               0.001245
                    125,                0.82257,                0.60747,                 1.1853,                0.95255,                0.93581,                0.97121,                0.73017,                0.93653,                0.61613,                 1.2685,              0.0012449,              0.0012449,              0.0012449
                    126,                0.82196,                0.60393,                 1.1894,                0.95904,                0.93114,                0.97036,                0.72917,                0.93817,                0.61767,                 1.2709,              0.0012448,              0.0012448,              0.0012448
                    127,                0.82109,                0.60659,                 1.1849,                0.95821,                0.93192,                0.96973,                0.72799,                0.94154,                0.61957,                 1.2726,              0.0012447,              0.0012447,              0.0012447
                    128,                0.81876,                0.60172,                 1.1866,                 0.9585,                0.92756,                0.96967,                0.72695,                0.94144,                0.61781,                 1.2726,              0.0012446,              0.0012446,              0.0012446
                    129,                0.82159,                0.60463,                 1.1854,                0.96296,                0.92412,                0.97005,                0.72559,                0.94042,                0.61901,                 1.2712,              0.0012445,              0.0012445,              0.0012445
                    130,                0.82387,                0.60409,                   1.19,                0.95542,                0.93183,                0.96983,                0.72741,                0.94044,                0.61934,                 1.2712,              0.0012444,              0.0012444,              0.0012444
                    131,                 0.8157,                0.59998,                 1.1833,                0.95773,                0.92969,                0.96965,                0.72712,                0.94316,                 0.6194,                 1.2725,              0.0012444,              0.0012444,              0.0012444
                    132,                0.81689,                 0.6013,                  1.186,                 0.9555,                0.93254,                0.97004,                0.72665,                0.94275,                0.61844,                 1.2721,              0.0012443,              0.0012443,              0.0012443
                    133,                0.81745,                0.60233,                  1.187,                0.95892,                0.92983,                0.97004,                0.72688,                0.94293,                 0.6179,                 1.2724,              0.0012442,              0.0012442,              0.0012442
                    134,                 0.8151,                0.60159,                  1.184,                0.95902,                0.92874,                0.97045,                0.72673,                0.94158,                0.61751,                  1.271,              0.0012441,              0.0012441,              0.0012441
                    135,                0.81428,                0.59843,                 1.1841,                0.96237,                0.92623,                0.97015,                0.72722,                0.93921,                0.61594,                 1.2692,               0.001244,               0.001244,               0.001244
                    136,                0.81888,                0.60355,                 1.1866,                 0.9606,                0.92899,                0.97011,                0.72796,                0.93868,                0.61462,                 1.2698,              0.0012439,              0.0012439,              0.0012439
                    137,                0.81405,                0.60138,                 1.1848,                0.95225,                0.93591,                0.97052,                0.72787,                 0.9406,                0.61575,                 1.2715,              0.0012438,              0.0012438,              0.0012438
                    138,                0.81355,                0.59882,                  1.185,                0.95533,                 0.9334,                0.97063,                0.72778,                0.93967,                0.61588,                  1.271,              0.0012437,              0.0012437,              0.0012437
                    139,                0.81204,                0.59865,                 1.1813,                0.95734,                0.93155,                0.97057,                 0.7292,                0.93659,                0.61383,                 1.2697,              0.0012436,              0.0012436,              0.0012436
                    140,                0.81603,                0.60036,                  1.183,                0.94308,                0.94521,                0.97092,                0.72904,                0.93688,                0.61324,                 1.2694,              0.0012436,              0.0012436,              0.0012436
                    141,                0.81226,                0.59977,                 1.1827,                0.95944,                0.92936,                0.97099,                0.72866,                0.93797,                0.61291,                 1.2699,              0.0012435,              0.0012435,              0.0012435
                    142,                0.81427,                0.59682,                 1.1821,                0.94621,                0.94317,                0.97126,                0.72929,                0.93525,                0.61038,                 1.2688,              0.0012434,              0.0012434,              0.0012434
                    143,                0.81406,                 0.6002,                 1.1839,                0.94761,                0.94217,                0.97111,                0.72933,                0.93614,                0.61104,                 1.2697,              0.0012433,              0.0012433,              0.0012433
                    144,                0.81499,                0.59809,                  1.184,                 0.9466,                0.94357,                0.97098,                0.72904,                0.93795,                0.61234,                 1.2707,              0.0012432,              0.0012432,              0.0012432
                    145,                0.81423,                0.60184,                  1.183,                0.94378,                0.94762,                 0.9714,                0.72877,                0.93692,                 0.6125,                 1.2708,              0.0012431,              0.0012431,              0.0012431
                    146,                0.81445,                0.59741,                 1.1841,                0.94807,                0.94301,                0.97129,                0.72825,                0.93746,                0.61083,                 1.2713,               0.001243,               0.001243,               0.001243
                    147,                0.80375,                0.59174,                 1.1815,                0.95098,                0.93849,                0.97122,                0.72855,                0.93697,                0.61007,                 1.2713,              0.0012429,              0.0012429,              0.0012429
                    148,                 0.8142,                0.59876,                 1.1799,                0.94944,                0.94218,                0.97085,                0.72789,                 0.9392,                0.61061,                 1.2723,              0.0012428,              0.0012428,              0.0012428
                    149,                0.80871,                0.59589,                 1.1821,                0.94977,                0.93942,                0.97055,                0.72869,                0.93999,                0.61243,                 1.2727,              0.0012427,              0.0012427,              0.0012427
                    150,                0.80821,                0.59767,                 1.1801,                0.95102,                0.93743,                0.97052,                0.72808,                 0.9397,                0.61211,                 1.2727,              0.0012426,              0.0012426,              0.0012426
                    151,                0.80631,                0.59675,                 1.1752,                0.94776,                0.93974,                0.97035,                0.72723,                0.93962,                0.61178,                 1.2724,              0.0012425,              0.0012425,              0.0012425
                    152,                0.80582,                0.59357,                 1.1792,                0.94888,                0.93942,                 0.9707,                0.72773,                 0.9397,                0.61242,                 1.2724,              0.0012424,              0.0012424,              0.0012424
                    153,                0.80519,                0.59461,                 1.1759,                0.95306,                 0.9379,                0.97056,                 0.7279,                0.93997,                0.61183,                 1.2719,              0.0012423,              0.0012423,              0.0012423
                    154,                0.80375,                0.59306,                 1.1774,                0.94704,                0.94404,                0.97058,                0.72782,                0.93758,                0.61098,                 1.2713,              0.0012422,              0.0012422,              0.0012422
                    155,                0.80856,                0.59709,                 1.1793,                 0.9465,                0.94365,                0.96968,                0.72893,                0.93776,                0.61156,                 1.2719,              0.0012421,              0.0012421,              0.0012421
                    156,                0.80495,                0.59417,                 1.1787,                0.95256,                 0.9388,                0.97004,                0.72892,                0.93789,                 0.6113,                 1.2725,               0.001242,               0.001242,               0.001242
                    157,                0.80606,                0.59431,                 1.1774,                0.95337,                0.93864,                 0.9705,                0.72847,                0.93806,                 0.6124,                 1.2725,              0.0012419,              0.0012419,              0.0012419
