                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                 1.4506,                  1.291,                   1.36,                 0.7837,                0.68904,                0.75181,                0.39404,                 1.6138,                 1.2986,                 1.3886,              0.0019496,              0.0019496,              0.0019496
                     36,                 1.4453,                 1.2854,                  1.351,                0.82477,                0.70575,                0.77922,                0.42434,                 1.5248,                 1.2181,                 1.3402,              0.0019496,              0.0019496,              0.0019496
                     37,                 1.4405,                 1.2674,                 1.3501,                 0.8038,                0.70198,                0.76864,                0.40897,                 1.5778,                 1.2223,                 1.3703,              0.0019495,              0.0019495,              0.0019495
                     38,                 1.4379,                 1.2561,                 1.3494,                0.79067,                0.72203,                0.77833,                0.41932,                 1.5351,                 1.2126,                 1.3457,              0.0019495,              0.0019495,              0.0019495
                     39,                 1.4325,                 1.2469,                 1.3489,                0.81467,                0.72365,                0.78602,                0.42454,                 1.5355,                  1.184,                 1.3441,              0.0019495,              0.0019495,              0.0019495
                     40,                 1.4237,                 1.2374,                 1.3396,                0.82676,                0.72853,                0.79188,                0.43761,                  1.497,                 1.1764,                 1.3231,              0.0019494,              0.0019494,              0.0019494
                     41,                 1.4297,                 1.2425,                 1.3431,                0.81954,                0.72273,                0.78643,                0.42671,                 1.5472,                 1.2052,                 1.3463,              0.0019494,              0.0019494,              0.0019494
                     42,                 1.4222,                  1.221,                 1.3379,                0.82268,                  0.728,                0.79194,                0.43697,                 1.5185,                 1.1906,                 1.3309,              0.0019494,              0.0019494,              0.0019494
                     43,                  1.417,                 1.2203,                 1.3342,                0.82777,                0.73171,                 0.7981,                 0.4436,                 1.4919,                 1.1623,                 1.3199,              0.0019493,              0.0019493,              0.0019493
                     44,                  1.417,                 1.2135,                 1.3338,                0.81803,                0.72822,                0.79265,                0.44391,                 1.4882,                 1.1568,                 1.3182,              0.0019493,              0.0019493,              0.0019493
                     45,                 1.4047,                 1.1981,                 1.3285,                0.82581,                0.71341,                0.78372,                0.42302,                 1.5398,                 1.1727,                 1.3486,              0.0019493,              0.0019493,              0.0019493
                     46,                  1.401,                 1.1902,                 1.3233,                0.83159,                0.73681,                 0.8039,                 0.4537,                 1.4671,                 1.1321,                 1.3058,              0.0019492,              0.0019492,              0.0019492
                     47,                 1.4031,                 1.1845,                 1.3256,                0.83403,                0.74115,                0.80543,                0.44464,                 1.5082,                 1.1407,                 1.3227,              0.0019492,              0.0019492,              0.0019492
                     48,                 1.3971,                  1.175,                 1.3192,                0.83069,                0.74487,                0.80803,                0.45793,                 1.4468,                 1.1211,                 1.2964,              0.0019492,              0.0019492,              0.0019492
