                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     34,                 1.4962,                 1.6499,                 1.8563,                0.81077,                0.69494,                0.77058,                0.42562,                 1.5327,                 1.5188,                 1.8142,             0.00074953,             0.00074953,             0.00074953
                     35,                  1.496,                   1.64,                 1.8473,                 0.7941,                0.70816,                0.77485,                0.42471,                 1.5543,                 1.5105,                 1.8399,              0.0007495,              0.0007495,              0.0007495
                     36,                 1.4898,                 1.6208,                 1.8376,                0.79617,                0.71114,                0.77718,                0.43326,                 1.5109,                 1.4828,                 1.7978,             0.00074947,             0.00074947,             0.00074947
                     37,                 1.4749,                 1.6035,                 1.8309,                0.79536,                0.71009,                0.78177,                0.42959,                 1.5397,                 1.4887,                 1.8129,             0.00074944,             0.00074944,             0.00074944
                     38,                  1.479,                 1.5909,                  1.827,                 0.8138,                0.71554,                0.79069,                0.43478,                 1.5224,                  1.469,                 1.8038,             0.00074941,             0.00074941,             0.00074941
                     39,                 1.4744,                 1.5768,                 1.8258,                0.80432,                0.72769,                0.79216,                0.43184,                 1.5502,                  1.468,                  1.819,             0.00074937,             0.00074937,             0.00074937
                     40,                 1.4707,                 1.5618,                 1.8131,                0.82597,                0.72698,                0.79474,                0.44481,                 1.4977,                 1.4348,                 1.7754,             0.00074934,             0.00074934,             0.00074934
                     41,                 1.4589,                 1.5498,                 1.8106,                0.81672,                0.72427,                0.79646,                0.44384,                   1.52,                 1.4262,                 1.7857,              0.0007493,              0.0007493,              0.0007493
                     42,                 1.4577,                 1.5379,                 1.8015,                0.82685,                0.72382,                0.80328,                0.44983,                 1.4934,                 1.4224,                  1.775,             0.00074927,             0.00074927,             0.00074927
                     43,                 1.4511,                 1.5231,                 1.7945,                  0.818,                 0.7264,                0.79367,                0.43574,                  1.548,                 1.4267,                 1.8016,             0.00074923,             0.00074923,             0.00074923
                     44,                 1.4539,                 1.5192,                 1.7952,                0.82587,                0.74018,                0.80854,                0.45201,                 1.5006,                  1.397,                 1.7688,             0.00074919,             0.00074919,             0.00074919
                     45,                 1.4436,                 1.5031,                 1.7828,                0.81404,                 0.7302,                0.80207,                0.44416,                 1.5189,                 1.4222,                  1.776,             0.00074915,             0.00074915,             0.00074915
                     46,                 1.4427,                 1.4945,                 1.7819,                0.82601,                0.74156,                0.80817,                 0.4448,                 1.5353,                  1.376,                 1.7968,             0.00074911,             0.00074911,             0.00074911
                     47,                 1.4391,                 1.4838,                 1.7792,                0.84239,                0.73721,                0.81585,                0.45768,                 1.4841,                 1.3696,                 1.7529,             0.00074907,             0.00074907,             0.00074907
                     48,                 1.4357,                 1.4768,                 1.7741,                0.82626,                0.74731,                0.80951,                0.45257,                 1.5024,                 1.3589,                 1.7673,             0.00074903,             0.00074903,             0.00074903
                     49,                  1.433,                 1.4629,                 1.7678,                0.83225,                0.74679,                 0.8146,                0.45806,                 1.4878,                  1.354,                 1.7518,             0.00074899,             0.00074899,             0.00074899
                     50,                 1.4236,                 1.4517,                 1.7615,                0.84184,                0.74109,                0.81586,                0.45857,                 1.4939,                 1.3493,                 1.7481,             0.00074895,             0.00074895,             0.00074895
                     51,                 1.4268,                 1.4475,                 1.7594,                0.82716,                 0.7645,                0.82248,                 0.4603,                 1.4957,                 1.3308,                 1.7554,              0.0007489,              0.0007489,              0.0007489
                     52,                 1.4238,                  1.444,                  1.762,                0.84559,                0.75807,                0.82334,                0.46312,                 1.4853,                 1.3332,                 1.7468,             0.00074886,             0.00074886,             0.00074886
                     53,                 1.4148,                 1.4232,                 1.7436,                0.83949,                0.75607,                0.82476,                0.47472,                 1.4429,                 1.3065,                 1.7101,             0.00074881,             0.00074881,             0.00074881
                     54,                 1.4148,                 1.4176,                 1.7469,                0.85014,                0.75879,                  0.826,                0.46864,                 1.4795,                 1.3205,                 1.7356,             0.00074876,             0.00074876,             0.00074876
                     55,                 1.4111,                 1.4186,                 1.7406,                0.83599,                0.76463,                0.82741,                0.46984,                 1.4671,                 1.3088,                 1.7244,             0.00074871,             0.00074871,             0.00074871
                     56,                 1.4033,                 1.4035,                 1.7387,                 0.8407,                0.76001,                0.83126,                0.46846,                 1.4775,                 1.3064,                  1.727,             0.00074867,             0.00074867,             0.00074867
                     57,                 1.4022,                 1.3937,                 1.7323,                0.84252,                0.76582,                0.82492,                 0.4678,                 1.4729,                   1.29,                 1.7304,             0.00074862,             0.00074862,             0.00074862
                     58,                 1.3977,                 1.3829,                 1.7313,                0.85232,                0.76211,                0.83098,                 0.4754,                 1.4678,                  1.285,                  1.717,             0.00074856,             0.00074856,             0.00074856
                     59,                 1.3959,                 1.3789,                 1.7274,                0.86004,                0.76478,                0.83432,                0.47784,                 1.4599,                  1.274,                 1.7149,             0.00074851,             0.00074851,             0.00074851
                     60,                 1.4012,                 1.3673,                 1.7284,                0.85387,                0.77029,                0.83388,                0.47952,                 1.4485,                 1.2669,                 1.7117,             0.00074846,             0.00074846,             0.00074846
                     61,                 1.3944,                 1.3627,                 1.7258,                0.84907,                0.77003,                0.83513,                0.47584,                 1.4574,                 1.2585,                 1.7134,             0.00074841,             0.00074841,             0.00074841
                     62,                 1.3946,                 1.3583,                 1.7215,                0.85429,                0.77302,                0.83732,                0.47679,                 1.4615,                 1.2548,                  1.716,             0.00074835,             0.00074835,             0.00074835
                     63,                 1.3864,                 1.3483,                 1.7175,                0.85882,                0.77701,                0.84146,                0.48145,                 1.4491,                 1.2435,                 1.7014,              0.0007483,              0.0007483,              0.0007483
                     64,                 1.3888,                 1.3522,                 1.7189,                 0.8641,                0.77455,                0.84151,                0.48465,                 1.4363,                 1.2513,                 1.6966,             0.00074824,             0.00074824,             0.00074824
                     65,                 1.3802,                 1.3389,                 1.7083,                0.85387,                0.77472,                0.84079,                0.48149,                 1.4479,                 1.2326,                 1.7031,             0.00074818,             0.00074818,             0.00074818
                     66,                 1.3784,                 1.3309,                 1.7065,                0.85379,                 0.7818,                0.84319,                0.47873,                 1.4662,                 1.2328,                 1.7089,             0.00074813,             0.00074813,             0.00074813
                     67,                 1.3763,                 1.3244,                 1.7075,                0.85222,                0.78886,                0.84421,                0.48514,                 1.4462,                 1.2219,                 1.6978,             0.00074807,             0.00074807,             0.00074807
                     68,                 1.3756,                 1.3215,                 1.7042,                0.86047,                0.78481,                0.84737,                0.48382,                 1.4501,                 1.2258,                 1.6995,             0.00074801,             0.00074801,             0.00074801
                     69,                 1.3745,                 1.3164,                 1.7072,                0.86223,                0.78668,                0.84774,                0.49035,                 1.4317,                 1.2175,                 1.6822,             0.00074795,             0.00074795,             0.00074795
                     70,                 1.3731,                 1.3119,                 1.7016,                0.86206,                0.78757,                0.85127,                0.49026,                 1.4319,                 1.2078,                 1.6841,             0.00074788,             0.00074788,             0.00074788
